temperature,package,preservative,sterilization,target,frequency_encoded
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,66.62025316455696,34.01988938128319,925.5192018456373,100,66.62025316455696
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,20853.046547817925,925.5192018456373,100,12509.85
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,1,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
9533.666666666666,12509.85,5768.154634048054,11746.74264281881,10000,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,220.15086471839467,925.5192018456373,1000,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,1,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,100,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,20853.046547817925,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,1000,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,100,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,8766.16456049712,20200.204981877123,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
6369.184331797235,12509.85,8766.16456049712,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,66.62025316455696,220.15086471839467,925.5192018456373,100,66.62025316455696
7813.8674698795185,66.62025316455696,220.15086471839467,925.5192018456373,100,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,34.01988938128319,925.5192018456373,1,456.4264705882353
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,100,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
9533.666666666666,12509.85,20853.046547817925,925.5192018456373,1000,12509.85
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,1,12509.85
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,20853.046547817925,26171.04038362689,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,1,12509.85
7813.8674698795185,12509.85,20853.046547817925,11746.74264281881,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,20853.046547817925,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,8766.16456049712,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
9533.666666666666,12509.85,5768.154634048054,11746.74264281881,10000,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,20853.046547817925,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,20853.046547817925,11746.74264281881,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,100,12509.85
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,5768.154634048054,20200.204981877123,1,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,10000,12509.85
6369.184331797235,456.4264705882353,20853.046547817925,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,20853.046547817925,11746.74264281881,1000,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,20200.204981877123,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
7813.8674698795185,456.4264705882353,34.01988938128319,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
9533.666666666666,12509.85,8766.16456049712,20200.204981877123,1,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,10000,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,1,12509.85
6369.184331797235,12509.85,8766.16456049712,26171.04038362689,1000,12509.85
6369.184331797235,12509.85,8766.16456049712,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,1000,12509.85
7813.8674698795185,12509.85,8766.16456049712,925.5192018456373,1000,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,20200.204981877123,100,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
6369.184331797235,66.62025316455696,8766.16456049712,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,8766.16456049712,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
9533.666666666666,12509.85,5768.154634048054,26171.04038362689,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,10000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,10000,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1000,66.62025316455696
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1000,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,8766.16456049712,925.5192018456373,1000,66.62025316455696
6369.184331797235,66.62025316455696,8766.16456049712,925.5192018456373,1000,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,8766.16456049712,925.5192018456373,100,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,100,12509.85
7813.8674698795185,12509.85,20853.046547817925,11746.74264281881,10000,12509.85
6369.184331797235,12509.85,20853.046547817925,11746.74264281881,100000,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,8766.16456049712,26171.04038362689,10000,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,66.62025316455696,220.15086471839467,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,20853.046547817925,925.5192018456373,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,10000,12509.85
9533.666666666666,12509.85,20853.046547817925,11746.74264281881,100000,12509.85
9533.666666666666,12509.85,220.15086471839467,11746.74264281881,1,12509.85
9533.666666666666,12509.85,8766.16456049712,11746.74264281881,1,12509.85
9533.666666666666,12509.85,5768.154634048054,11746.74264281881,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,20200.204981877123,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
7813.8674698795185,12509.85,8766.16456049712,925.5192018456373,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,100,12509.85
7813.8674698795185,12509.85,8766.16456049712,26171.04038362689,10000,12509.85
7813.8674698795185,12509.85,8766.16456049712,925.5192018456373,1000,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
7813.8674698795185,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,8766.16456049712,26171.04038362689,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,8766.16456049712,925.5192018456373,1,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
7813.8674698795185,12509.85,5768.154634048054,11746.74264281881,100,12509.85
7813.8674698795185,12509.85,8766.16456049712,11746.74264281881,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,1000,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,20200.204981877123,10000,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,100,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,100,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,12509.85,220.15086471839467,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
9533.666666666666,12509.85,5768.154634048054,925.5192018456373,100,12509.85
9533.666666666666,12509.85,5768.154634048054,20200.204981877123,10000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
7813.8674698795185,12509.85,20853.046547817925,26171.04038362689,100000,12509.85
7813.8674698795185,12509.85,20853.046547817925,26171.04038362689,100000,12509.85
7813.8674698795185,12509.85,20853.046547817925,26171.04038362689,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,10000,12509.85
7813.8674698795185,12509.85,5768.154634048054,26171.04038362689,100,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,20200.204981877123,100000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1000,456.4264705882353
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,1,12509.85
7813.8674698795185,456.4264705882353,5768.154634048054,925.5192018456373,1,456.4264705882353
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
7813.8674698795185,12509.85,5768.154634048054,925.5192018456373,1,12509.85
6369.184331797235,66.62025316455696,5768.154634048054,925.5192018456373,1,66.62025316455696
6369.184331797235,66.62025316455696,20853.046547817925,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,20853.046547817925,925.5192018456373,100,66.62025316455696
6369.184331797235,66.62025316455696,20853.046547817925,925.5192018456373,100,66.62025316455696
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
6369.184331797235,12509.85,20853.046547817925,925.5192018456373,1000,12509.85
6369.184331797235,12509.85,5768.154634048054,925.5192018456373,100,12509.85
